"Data";"Template";"Treno";"OraP";"OraA";"Partenza";"Rit.";"Causale";"Nota partenza";"Arrivo";"Rit.";"Causale";"Nota arrivo";"Composizione";"Coincidenza";"Esito";"Causale soppressione";"Nota soppressione";"Verifica";"Chiusura"
"2023-01-24";"23-int";"7011";"2023-01-24 10:35:00";"2023-01-24 11:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7044";"2023-01-24 11:03:00";"2023-01-24 11:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7014";"2023-01-24 11:20:00";"2023-01-24 12:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7013";"2023-01-24 11:31:00";"2023-01-24 12:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7045";"2023-01-24 12:02:00";"2023-01-24 12:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7016";"2023-01-24 12:20:00";"2023-01-24 13:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7015";"2023-01-24 12:35:00";"2023-01-24 13:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7046";"2023-01-24 13:03:00";"2023-01-24 13:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7018";"2023-01-24 13:20:00";"2023-01-24 14:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7017";"2023-01-24 13:31:00";"2023-01-24 14:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7047";"2023-01-24 14:02:00";"2023-01-24 14:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7020";"2023-01-24 14:20:00";"2023-01-24 15:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7019";"2023-01-24 14:35:00";"2023-01-24 15:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7048";"2023-01-24 15:03:00";"2023-01-24 15:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7022";"2023-01-24 15:20:00";"2023-01-24 16:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7021";"2023-01-24 15:31:00";"2023-01-24 16:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7049";"2023-01-24 16:02:00";"2023-01-24 16:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7024";"2023-01-24 16:20:00";"2023-01-24 17:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7023";"2023-01-24 16:35:00";"2023-01-24 17:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7050";"2023-01-24 17:03:00";"2023-01-24 17:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7026";"2023-01-24 17:20:00";"2023-01-24 18:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7025";"2023-01-24 17:31:00";"2023-01-24 18:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7051";"2023-01-24 18:02:00";"2023-01-24 18:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7028";"2023-01-24 18:20:00";"2023-01-24 19:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7027";"2023-01-24 18:35:00";"2023-01-24 19:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7052";"2023-01-24 19:03:00";"2023-01-24 19:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7030";"2023-01-24 19:20:00";"2023-01-24 20:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7029";"2023-01-24 19:31:00";"2023-01-24 20:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7031";"2023-01-24 20:00:00";"2023-01-24 20:55:00";"Meran/o (Var.)";"10";"Coincidenze programmate";"+10 TEL (c) BUS SU RICHIESTA SO";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7032";"2023-01-24 20:20:00";"2023-01-24 21:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7033";"2023-01-24 21:00:00";"2023-01-24 21:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"4";"Prolungamento sosta commerciale";"+3 STA";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7034";"2023-01-24 21:20:00";"2023-01-24 22:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7035";"2023-01-24 22:00:00";"2023-01-24 22:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-24";"23-int";"7037";"2023-01-24 23:00:00";"2023-01-24 23:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7000";"2023-01-25 05:18:00";"2023-01-25 06:12:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7002";"2023-01-25 05:40:00";"2023-01-25 06:37:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7001";"2023-01-25 05:48:00";"2023-01-25 06:53:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7004";"2023-01-25 06:16:00";"2023-01-25 07:16:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7003";"2023-01-25 06:52:00";"2023-01-25 07:54:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7040";"2023-01-25 07:01:00";"2023-01-25 07:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7006";"2023-01-25 07:20:00";"2023-01-25 08:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7005";"2023-01-25 07:31:00";"2023-01-25 08:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7041";"2023-01-25 08:02:00";"2023-01-25 08:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7008";"2023-01-25 08:20:00";"2023-01-25 09:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7007";"2023-01-25 08:35:00";"2023-01-25 09:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7042";"2023-01-25 09:03:00";"2023-01-25 09:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7010";"2023-01-25 09:20:00";"2023-01-25 10:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7009";"2023-01-25 09:31:00";"2023-01-25 10:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7043";"2023-01-25 10:02:00";"2023-01-25 10:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7012";"2023-01-25 10:20:00";"2023-01-25 11:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7011";"2023-01-25 10:35:00";"2023-01-25 11:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7044";"2023-01-25 11:03:00";"2023-01-25 11:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7014";"2023-01-25 11:20:00";"2023-01-25 12:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7013";"2023-01-25 11:31:00";"2023-01-25 12:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7045";"2023-01-25 12:02:00";"2023-01-25 12:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7016";"2023-01-25 12:20:00";"2023-01-25 13:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7015";"2023-01-25 12:35:00";"2023-01-25 13:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7046";"2023-01-25 13:03:00";"2023-01-25 13:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7018";"2023-01-25 13:20:00";"2023-01-25 14:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7017";"2023-01-25 13:31:00";"2023-01-25 14:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7047";"2023-01-25 14:02:00";"2023-01-25 14:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7020";"2023-01-25 14:20:00";"2023-01-25 15:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7019";"2023-01-25 14:35:00";"2023-01-25 15:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7048";"2023-01-25 15:03:00";"2023-01-25 15:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7022";"2023-01-25 15:20:00";"2023-01-25 16:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7021";"2023-01-25 15:31:00";"2023-01-25 16:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7049";"2023-01-25 16:02:00";"2023-01-25 16:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7024";"2023-01-25 16:20:00";"2023-01-25 17:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7023";"2023-01-25 16:35:00";"2023-01-25 17:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7050";"2023-01-25 17:03:00";"2023-01-25 17:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7026";"2023-01-25 17:20:00";"2023-01-25 18:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7025";"2023-01-25 17:31:00";"2023-01-25 18:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7051";"2023-01-25 18:02:00";"2023-01-25 18:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7028";"2023-01-25 18:20:00";"2023-01-25 19:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7027";"2023-01-25 18:35:00";"2023-01-25 19:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7052";"2023-01-25 19:03:00";"2023-01-25 19:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7030";"2023-01-25 19:20:00";"2023-01-25 20:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7029";"2023-01-25 19:31:00";"2023-01-25 20:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7031";"2023-01-25 20:00:00";"2023-01-25 20:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7032";"2023-01-25 20:20:00";"2023-01-25 21:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7033";"2023-01-25 21:00:00";"2023-01-25 21:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7034";"2023-01-25 21:20:00";"2023-01-25 22:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7035";"2023-01-25 22:00:00";"2023-01-25 22:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-25";"23-int";"7037";"2023-01-25 23:00:00";"2023-01-25 23:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7000";"2023-01-26 05:18:00";"2023-01-26 06:12:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7002";"2023-01-26 05:40:00";"2023-01-26 06:37:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7001";"2023-01-26 05:48:00";"2023-01-26 06:53:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7004";"2023-01-26 06:16:00";"2023-01-26 07:16:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7003";"2023-01-26 06:52:00";"2023-01-26 07:54:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7040";"2023-01-26 07:01:00";"2023-01-26 07:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7006";"2023-01-26 07:20:00";"2023-01-26 08:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7005";"2023-01-26 07:31:00";"2023-01-26 08:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7041";"2023-01-26 08:02:00";"2023-01-26 08:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"8";"Guasto veicoli viaggiatori";"da Laces lenta corsa guasto motore ";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7008";"2023-01-26 08:20:00";"2023-01-26 09:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"Guasto veicoli viaggiatori";"+5 x 7041 Lasa";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7007";"2023-01-26 08:35:00";"2023-01-26 09:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"2";"Guasto veicoli viaggiatori";"+3 x 7042 Lasa";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7042";"2023-01-26 09:03:00";"2023-01-26 09:57:00";"Malles - Mals";"5";"Guasto veicoli viaggiatori";"+5 cambio materiale guasto Malles";"Meran/o (Var.)";"5";"Guasto veicoli viaggiatori";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7010";"2023-01-26 09:20:00";"2023-01-26 10:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"3";"Guasto veicoli viaggiatori";"+5 x 7009 Laces";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7009";"2023-01-26 09:31:00";"2023-01-26 10:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"Guasto veicoli viaggiatori";"+6 x 7042 Stava";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7043";"2023-01-26 10:02:00";"2023-01-26 10:55:00";"Meran/o (Var.)";"2";"Guasto veicoli viaggiatori";"x 7042 Tel +2";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7012";"2023-01-26 10:20:00";"2023-01-26 11:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7011";"2023-01-26 10:35:00";"2023-01-26 11:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7044";"2023-01-26 11:03:00";"2023-01-26 11:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7014";"2023-01-26 11:20:00";"2023-01-26 12:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7013";"2023-01-26 11:31:00";"2023-01-26 12:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7045";"2023-01-26 12:02:00";"2023-01-26 12:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7016";"2023-01-26 12:20:00";"2023-01-26 13:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7015";"2023-01-26 12:35:00";"2023-01-26 13:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7046";"2023-01-26 13:03:00";"2023-01-26 13:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7018";"2023-01-26 13:20:00";"2023-01-26 14:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7017";"2023-01-26 13:31:00";"2023-01-26 14:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7047";"2023-01-26 14:02:00";"2023-01-26 14:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7020";"2023-01-26 14:20:00";"2023-01-26 15:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7019";"2023-01-26 14:35:00";"2023-01-26 15:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7048";"2023-01-26 15:03:00";"2023-01-26 15:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7022";"2023-01-26 15:20:00";"2023-01-26 16:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7021";"2023-01-26 15:31:00";"2023-01-26 16:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7049";"2023-01-26 16:02:00";"2023-01-26 16:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7024";"2023-01-26 16:20:00";"2023-01-26 17:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7023";"2023-01-26 16:35:00";"2023-01-26 17:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7050";"2023-01-26 17:03:00";"2023-01-26 17:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7026";"2023-01-26 17:20:00";"2023-01-26 18:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7025";"2023-01-26 17:31:00";"2023-01-26 18:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7051";"2023-01-26 18:02:00";"2023-01-26 18:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7028";"2023-01-26 18:20:00";"2023-01-26 19:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7027";"2023-01-26 18:35:00";"2023-01-26 19:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7052";"2023-01-26 19:03:00";"2023-01-26 19:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7030";"2023-01-26 19:20:00";"2023-01-26 20:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7029";"2023-01-26 19:31:00";"2023-01-26 20:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7031";"2023-01-26 20:00:00";"2023-01-26 20:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7032";"2023-01-26 20:20:00";"2023-01-26 21:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7033";"2023-01-26 21:00:00";"2023-01-26 21:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-26";"23-int";"7034";"2023-01-26 21:20:00";"2023-01-26 22:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
