"Data";"Template";"Treno";"OraP";"OraA";"Partenza";"Rit.";"Causale";"Nota partenza";"Arrivo";"Rit.";"Causale";"Nota arrivo";"Composizione";"Coincidenza";"Esito";"Causale soppressione";"Nota soppressione";"Verifica";"Chiusura"
"2019-01-03";"19-I";"121";"2019-01-03 15:16:00";"2019-01-03 16:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola (Var.)";"NP";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"122";"2019-01-03 15:20:00";"2019-01-03 16:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"217";"2019-01-03 15:46:00";"2019-01-03 16:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"123";"2019-01-03 16:16:00";"2019-01-03 17:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"124";"2019-01-03 16:20:00";"2019-01-03 17:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"222";"2019-01-03 17:03:00";"2019-01-03 18:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"125";"2019-01-03 17:16:00";"2019-01-03 18:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"126";"2019-01-03 17:20:00";"2019-01-03 18:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"221";"2019-01-03 17:46:00";"2019-01-03 18:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"127";"2019-01-03 18:16:00";"2019-01-03 19:38:00";"Meran/o";"2";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"128";"2019-01-03 18:20:00";"2019-01-03 19:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"226";"2019-01-03 19:03:00";"2019-01-03 20:13:00";"Malles - Mals";"";"";"";"Meran/o";"1";"Altre cause commerciali";"+2 (x) 131 Tel";"Singola";"NP";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"129";"2019-01-03 19:16:00";"2019-01-03 20:38:00";"Meran/o";"2";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"130";"2019-01-03 19:20:00";"2019-01-03 20:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"131";"2019-01-03 19:46:00";"2019-01-03 20:55:00";"Meran/o";"2";"Coincidenze programmate";"";"Malles - Mals";"2";"Altre cause commerciali";"+2 (x) 130 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"132";"2019-01-03 20:20:00";"2019-01-03 21:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"Altre cause commerciali";"+2 (x) 131 Lasa";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"133";"2019-01-03 20:46:00";"2019-01-03 21:55:00";"Meran/o";"4";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"134";"2019-01-03 21:20:00";"2019-01-03 22:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"135";"2019-01-03 21:46:00";"2019-01-03 22:55:00";"Meran/o";"2";"Coincidenze programmate";"";"Malles - Mals";"2";"Altre cause commerciali";"+3 (x) 134 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-03";"19-I";"137";"2019-01-03 22:50:00";"2019-01-03 23:58:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia (Var.)";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"100";"2019-01-04 05:20:00";"2019-01-04 06:30:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"101";"2019-01-04 05:38:00";"2019-01-04 06:54:00";"Meran/o";"";"";"";"Malles - Mals";"4";"Guasto veicoli viaggiatori";"+9 a Laces (x) 102 (origine ritardo accudienza treno 102 a Lasa)";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"102";"2019-01-04 05:42:00";"2019-01-04 06:54:00";"Malles - Mals";"";"";"";"Meran/o";"3";"Guasto veicoli viaggiatori";"+13 a Lasa accudienza ATR 8+5 per problemi con il freno";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"104";"2019-01-04 06:16:00";"2019-01-04 07:32:00";"Malles - Mals";"";"";"";"Meran/o";"1";"Guasto veicoli viaggiatori";"+10 a Lasa (x) 104 (origine ritardo accudienza treno 102 a Lasa)";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"103";"2019-01-04 06:38:00";"2019-01-04 07:54:00";"Meran/o";"";"";"";"Malles - Mals";"";"Guasto veicoli viaggiatori";"+6 a Marlengo (x) 102 (origine ritardo accudienza treno 102 a Lasa)";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"202";"2019-01-04 07:03:00";"2019-01-04 08:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"Guasto veicoli viaggiatori";"+5 a Silandro (x) 103 (origine ritardo accudienza treno 102 a Lasa)";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"105";"2019-01-04 07:16:00";"2019-01-04 08:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"Guasto veicoli viaggiatori";"+4 a Marlengo (x) 104 e +4 a Senales (x) 202 (origine ritardo accudienza treno 102 a Lasa)";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"106";"2019-01-04 07:20:00";"2019-01-04 08:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Guasto veicoli viaggiatori";"+4 a Laces (x) 105 (origine ritardo accudienza treno 102 a Lasa)";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"201";"2019-01-04 07:46:00";"2019-01-04 08:55:00";"Meran/o";"";"";"";"Malles - Mals";"2";"Guasto veicoli viaggiatori";"+4 a Senales (x) 106 (origine ritardo accudienza treno 102 a Lasa)";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"107";"2019-01-04 08:16:00";"2019-01-04 09:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"108";"2019-01-04 08:20:00";"2019-01-04 09:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Guasto veicoli viaggiatori";"+2 a Lasa (x) 201 (origine ritardo accudienza treno 102 a Lasa)";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"206";"2019-01-04 09:03:00";"2019-01-04 10:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"109";"2019-01-04 09:16:00";"2019-01-04 10:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"110";"2019-01-04 09:20:00";"2019-01-04 10:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"205";"2019-01-04 09:46:00";"2019-01-04 10:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"111";"2019-01-04 10:16:00";"2019-01-04 11:38:00";"Meran/o";"2";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"112";"2019-01-04 10:20:00";"2019-01-04 11:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"210";"2019-01-04 11:03:00";"2019-01-04 12:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"113";"2019-01-04 11:16:00";"2019-01-04 12:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"114";"2019-01-04 11:20:00";"2019-01-04 12:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"209";"2019-01-04 11:46:00";"2019-01-04 12:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"Altre cause commerciali";"+2 (x) 214 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"115";"2019-01-04 12:16:00";"2019-01-04 13:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"116";"2019-01-04 12:20:00";"2019-01-04 13:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"214";"2019-01-04 13:03:00";"2019-01-04 14:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"117";"2019-01-04 13:16:00";"2019-01-04 14:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"118";"2019-01-04 13:20:00";"2019-01-04 14:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"213";"2019-01-04 13:46:00";"2019-01-04 14:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"119";"2019-01-04 14:16:00";"2019-01-04 15:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"120";"2019-01-04 14:20:00";"2019-01-04 15:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"218";"2019-01-04 15:03:00";"2019-01-04 16:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"121";"2019-01-04 15:16:00";"2019-01-04 16:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"122";"2019-01-04 15:20:00";"2019-01-04 16:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"217";"2019-01-04 15:46:00";"2019-01-04 16:55:00";"Meran/o";"";"";"";"Malles - Mals";"1";"Altre cause commerciali";"+2 (x) 122 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"123";"2019-01-04 16:16:00";"2019-01-04 17:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"124";"2019-01-04 16:20:00";"2019-01-04 17:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"222";"2019-01-04 17:03:00";"2019-01-04 18:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"125";"2019-01-04 17:16:00";"2019-01-04 18:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"126";"2019-01-04 17:20:00";"2019-01-04 18:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"221";"2019-01-04 17:46:00";"2019-01-04 18:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"127";"2019-01-04 18:16:00";"2019-01-04 19:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"128";"2019-01-04 18:20:00";"2019-01-04 19:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"226";"2019-01-04 19:03:00";"2019-01-04 20:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"129";"2019-01-04 19:16:00";"2019-01-04 20:38:00";"Meran/o";"2";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"130";"2019-01-04 19:20:00";"2019-01-04 20:39:00";"Malles - Mals";"";"";"";"Meran/o";"2";"Coincidenze programmate";"+2 (x) 131 senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"131";"2019-01-04 19:46:00";"2019-01-04 20:55:00";"Meran/o";"6";"Coincidenze programmate";"";"Malles - Mals";"4";"Coincidenze programmate";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"132";"2019-01-04 20:20:00";"2019-01-04 21:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"Ritardo altre reti";"+4 (x) 131 lasa";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"133";"2019-01-04 20:46:00";"2019-01-04 21:55:00";"Meran/o";"4";"Coincidenze programmate";"";"Malles - Mals";"3";"Coincidenze programmate";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"134";"2019-01-04 21:20:00";"2019-01-04 22:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"Ritardo altre reti";"+3 (x) 133 lasa";"Singola";"NP";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"135";"2019-01-04 21:46:00";"2019-01-04 22:55:00";"Meran/o";"2";"Coincidenze programmate";"";"Malles - Mals";"2";"Coincidenze programmate";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-04";"19-I";"137";"2019-01-04 22:50:00";"2019-01-04 23:58:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"100";"2019-01-05 05:20:00";"2019-01-05 06:30:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"101";"2019-01-05 05:38:00";"2019-01-05 06:54:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"102";"2019-01-05 05:42:00";"2019-01-05 06:54:00";"Malles - Mals";"";"";"";"Meran/o";"2";"Formazione treno e manovra";"+2 MAR (d)=103; vedi 103";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"104";"2019-01-05 06:16:00";"2019-01-05 07:32:00";"Malles - Mals";"";"";"";"Meran/o";"2";"Formazione treno e manovra";"+4 SEN (x)103; vedi 103";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"103";"2019-01-05 06:38:00";"2019-01-05 07:54:00";"Meran/o";"3";"Formazione treno e manovra";"+3 MER CAMBIO BANCO, PROVA FRENO E AUTOTEST SCMT DA TR100;";"Malles - Mals";"";"Programmazione orario";"IN AGGIUNTA AL RITARDO IN PARTENZA; +1 TEL-SEN";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"202";"2019-01-05 07:03:00";"2019-01-05 08:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"Formazione treno e manovra";"+3 SIL (x)103; vedi 103";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"105";"2019-01-05 07:16:00";"2019-01-05 08:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"Formazione treno e manovra";"+4 MAR (x)104; +3 SEN (x)202; vedi 103";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"106";"2019-01-05 07:20:00";"2019-01-05 08:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Formazione treno e manovra";"+2 LAC (x)105; vedi 103";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"201";"2019-01-05 07:46:00";"2019-01-05 08:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"Formazione treno e manovra";"+1 TEL (x)202; +2 SEN (x)106; vedi 103";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"107";"2019-01-05 08:16:00";"2019-01-05 09:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"108";"2019-01-05 08:20:00";"2019-01-05 09:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"206";"2019-01-05 09:03:00";"2019-01-05 10:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"109";"2019-01-05 09:16:00";"2019-01-05 10:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"110";"2019-01-05 09:20:00";"2019-01-05 10:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"205";"2019-01-05 09:46:00";"2019-01-05 10:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"111";"2019-01-05 10:16:00";"2019-01-05 11:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"112";"2019-01-05 10:20:00";"2019-01-05 11:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"210";"2019-01-05 11:03:00";"2019-01-05 12:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"113";"2019-01-05 11:16:00";"2019-01-05 12:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"Altre cause esterne";"+5 (x) 114 laces";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"114";"2019-01-05 11:20:00";"2019-01-05 12:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Altre cause esterne";"+5 scivolamento tra silandro e laces";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"209";"2019-01-05 11:46:00";"2019-01-05 12:55:00";"Meran/o";"";"";"";"Malles - Mals";"4";"Altre cause esterne";"+5 (x) 114 senales";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"115";"2019-01-05 12:16:00";"2019-01-05 13:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"116";"2019-01-05 12:20:00";"2019-01-05 13:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Altre cause esterne";"+4 (x) 209 lasa";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"214";"2019-01-05 13:03:00";"2019-01-05 14:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"117";"2019-01-05 13:16:00";"2019-01-05 14:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"118";"2019-01-05 13:20:00";"2019-01-05 14:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"213";"2019-01-05 13:46:00";"2019-01-05 14:55:00";"Meran/o";"";"";"";"Malles - Mals";"32";"Altre cause esterne";"+18 scivolamento tra coldrano e laces + 14 (x) 218 spondigna";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"119";"2019-01-05 14:16:00";"2019-01-05 15:38:00";"Meran/o";"";"";"";"Malles - Mals";"8";"Altre cause esterne";"+5 (x) 218 lasa +3 (x) 122 spondigna";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"120";"2019-01-05 14:20:00";"2019-01-05 15:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"218";"2019-01-05 15:03:00";"2019-01-05 16:13:00";"Malles - Mals";"4";"Altre cause esterne";"+4 trasmissione moduli a Malles per cambio treno con scambio materiali e macchinista a spondigna";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"121";"2019-01-05 15:16:00";"2019-01-05 16:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"Altre cause esterne";"+4 (x) 218 senales";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"122";"2019-01-05 15:20:00";"2019-01-05 16:43:00";"Malles - Mals";"10";"Altre cause esterne";"+10 ant 213 Malles";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"217";"2019-01-05 15:46:00";"2019-01-05 16:55:00";"Meran/o";"";"";"";"Malles - Mals";"4";"Altre cause esterne";"+4 (x) 122 senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"123";"2019-01-05 16:16:00";"2019-01-05 17:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"124";"2019-01-05 16:20:00";"2019-01-05 17:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Altre cause esterne";"+3 (x) 217 lasa";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"222";"2019-01-05 17:03:00";"2019-01-05 18:13:00";"Malles - Mals";"2";"Altre cause esterne";"+2 ant 217 ";"Meran/o";"4";"Altre cause esterne";"+4 scivolamento tra suilandro e coldrano";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"125";"2019-01-05 17:16:00";"2019-01-05 18:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"Altre cause esterne";"+7 (x) 222 senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"126";"2019-01-05 17:20:00";"2019-01-05 18:43:00";"Malles - Mals";"";"";"";"Meran/o";"2";"Altre cause di circolazione";"+5 LAC (x) 125; +3 TEL (x) 127";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"221";"2019-01-05 17:46:00";"2019-01-05 18:55:00";"Meran/o";"";"";"";"Malles - Mals";"5";"Altre cause di circolazione";"+3 TEL (x) 222; +7 SEN (x) 126";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"127";"2019-01-05 18:16:00";"2019-01-05 19:38:00";"Meran/o";"4";"Altre cause di circolazione";"+4 MER (c) BZ";"Malles - Mals";"";"Altre cause di circolazione";"+3 LAC (x) 128";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"128";"2019-01-05 18:20:00";"2019-01-05 19:43:00";"Malles - Mals";"";"";"";"Meran/o";"2";"Altre cause di circolazione";"+6 LAS (x) 221; +3 TEL (x) 129";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"226";"2019-01-05 19:03:00";"2019-01-05 20:13:00";"Malles - Mals";"";"";"";"Meran/o";"3";"Altre cause di circolazione";"+5 TEL (x) 131";"Singola";"NP";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"129";"2019-01-05 19:16:00";"2019-01-05 20:38:00";"Meran/o";"4";"Altre cause di circolazione";"+4 MER (c) BZ";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"130";"2019-01-05 19:20:00";"2019-01-05 20:39:00";"Malles - Mals";"";"";"";"Meran/o";"3";"Altre cause di circolazione";"+3 SEN (x) 131";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"131";"2019-01-05 19:46:00";"2019-01-05 20:55:00";"Meran/o";"5";"Altre cause di circolazione";"+5 MER (c) BZ";"Malles - Mals";"7";"Altre cause di circolazione";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"132";"2019-01-05 20:20:00";"2019-01-05 21:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"Altre cause di circolazione";"+7 LAS (x) 131";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"133";"2019-01-05 20:46:00";"2019-01-05 21:55:00";"Meran/o";"";"";"";"Malles - Mals";"2";"Altre cause di circolazione";"+3 SEN (x) 132";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"134";"2019-01-05 21:20:00";"2019-01-05 22:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"Altre cause di circolazione";"+3 LAS (x) 133";"Singola";"NP";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"135";"2019-01-05 21:46:00";"2019-01-05 22:55:00";"Meran/o";"2";"Altre cause di circolazione";"+2 MER (c) BZ";"Malles - Mals";"3";"Altre cause di circolazione";"+4 SEN (x) 134";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-05";"19-I";"137";"2019-01-05 22:50:00";"2019-01-05 23:58:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-01-06";"19-I";"102";"2019-01-06 05:42:00";"2019-01-06 06:54:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-01-06";"19-I";"104";"2019-01-06 06:16:00";"2019-01-06 07:32:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-01-06";"19-I";"103";"2019-01-06 06:38:00";"2019-01-06 07:54:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-01-06";"19-I";"105";"2019-01-06 07:16:00";"2019-01-06 08:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-01-06";"19-I";"106";"2019-01-06 07:20:00";"2019-01-06 08:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
